"Query","Entrez","Symbol","KO","Name","Comment"
"KATNA1","11104","KATNA1","","katanin p60 (ATPase containing) subunit A 1","2"
"KATNAL1","84056","KATNAL1","","katanin p60 subunit A-like 1","2"
"KATNAL2","83473","KATNAL2","","katanin p60 subunit A-like 2","2"
"KIF3B","9371","KIF3B","","kinesin family member 3B","2"
"KITLG","4254","KITLG","K05461","KIT ligand","1"
"KITLG","4254","KITLG","K05461","KIT ligand","1"
"KITLG","4254","KITLG","K05461","KIT ligand","1"
"KITLG","4254","KITLG","K05461","KIT ligand","1"
"KITLG","4254","KITLG","K05461","KIT ligand","1"
"KITLG","4254","KITLG","K05461","KIT ligand","1"
"KITLG","4254","KITLG","K05461","KIT ligand","1"
"KITLG","4254","KITLG","K05461","KIT ligand","1"
"KL","9365","KL","K14756","klotho","1"
"KL","9365","KL","K14756","klotho","1"
"KL","9365","KL","K14756","klotho","1"
"KL","9365","KL","K14756","klotho","1"
"KL","9365","KL","K14756","klotho","1"
"KL","9365","KL","K14756","klotho","1"
"KL","9365","KL","K14756","klotho","1"
"KL","9365","KL","K14756","klotho","1"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLC1","3831","KLC1","","kinesin light chain 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK1","3816","KLK1","","kallikrein 1","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK10","5655","KLK10","","kallikrein-related peptidase 10","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK2","3817","KLK2","","kallikrein-related peptidase 2","2"
"KLK3","354","KLK3","K01351","kallikrein-related peptidase 3","1"
"KLK3","354","KLK3","K01351","kallikrein-related peptidase 3","1"
"KLK3","354","KLK3","K01351","kallikrein-related peptidase 3","1"
"KLK3","354","KLK3","K01351","kallikrein-related peptidase 3","1"
"KLK3","354","KLK3","K01351","kallikrein-related peptidase 3","1"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK7","5650","KLK7","","kallikrein-related peptidase 7","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLK8","11202","KLK8","","kallikrein-related peptidase 8","2"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KLKB1","3818","KLKB1","K01324","kallikrein B, plasma (Fletcher factor) 1","1"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT1","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYAT3","NA","NA","","NA","0"
"KYNU","8942","KYNU","","kynureninase","2"
"KYNU","8942","KYNU","","kynureninase","2"
"KYNU","8942","KYNU","","kynureninase","2"
"LARS","51520","LARS","","leucyl-tRNA synthetase","2"
"LARS","51520","LARS","","leucyl-tRNA synthetase","2"
"LARS","51520","LARS","","leucyl-tRNA synthetase","2"
"LARS","51520","LARS","","leucyl-tRNA synthetase","2"
"LARS2","23395","LARS2","","leucyl-tRNA synthetase 2, mitochondrial","2"
"LARS2","23395","LARS2","","leucyl-tRNA synthetase 2, mitochondrial","2"
"LARS2","23395","LARS2","","leucyl-tRNA synthetase 2, mitochondrial","2"
"LARS2","23395","LARS2","","leucyl-tRNA synthetase 2, mitochondrial","2"
"LCK","3932","LCK","K05856","lymphocyte-specific protein tyrosine kinase","1"
"LCK","3932","LCK","K05856","lymphocyte-specific protein tyrosine kinase","1"
"LCK","3932","LCK","K05856","lymphocyte-specific protein tyrosine kinase","1"
"LIG1","3978","LIG1","K10747","ligase I, DNA, ATP-dependent","1"
"LIG3","3980","LIG3","K10776","ligase III, DNA, ATP-dependent","1"
"LIG4","3981","LIG4","","ligase IV, DNA, ATP-dependent","2"
"LIPE","3991","LIPE","","lipase, hormone-sensitive","2"
"LIPE","3991","LIPE","","lipase, hormone-sensitive","2"
"LIPE","3991","LIPE","","lipase, hormone-sensitive","2"
"LIPE","3991","LIPE","","lipase, hormone-sensitive","2"
"LIPE","3991","LIPE","","lipase, hormone-sensitive","2"
"LIPE","3991","LIPE","","lipase, hormone-sensitive","2"
"LNPEP","4012","LNPEP","K01257","leucyl/cystinyl aminopeptidase","1"
"LNPEP","4012","LNPEP","K01257","leucyl/cystinyl aminopeptidase","1"
"LONP1","9361","LONP1","","lon peptidase 1, mitochondrial","2"
"LONP2","83752","LONP2","","lon peptidase 2, peroxisomal","2"
"LPIN1","23175","LPIN1","","lipin 1","2"
"LPIN1","23175","LPIN1","","lipin 1","2"
"LPIN1","23175","LPIN1","","lipin 1","2"
"LPIN1","23175","LPIN1","","lipin 1","2"
"LPIN3","64900","LPIN3","","lipin 3","2"
"LPIN3","64900","LPIN3","","lipin 3","2"
"LPIN3","64900","LPIN3","","lipin 3","2"
"LPIN3","64900","LPIN3","","lipin 3","2"
"LPO","4025","LPO","K12550","lactoperoxidase","1"
"LPO","4025","LPO","K12550","lactoperoxidase","1"
"LRAT","9227","LRAT","K00678","lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)","1"
"LRTOMT","220074","LRTOMT","","leucine rich transmembrane and 0-methyltransferase domain containing","2"
"LRTOMT","220074","LRTOMT","","leucine rich transmembrane and 0-methyltransferase domain containing","2"
"LRTOMT","220074","LRTOMT","","leucine rich transmembrane and 0-methyltransferase domain containing","2"
"LRTOMT","220074","LRTOMT","","leucine rich transmembrane and 0-methyltransferase domain containing","2"
"LRTOMT","220074","LRTOMT","","leucine rich transmembrane and 0-methyltransferase domain containing","2"
"LRTOMT","220074","LRTOMT","","leucine rich transmembrane and 0-methyltransferase domain containing","2"
"LRTOMT","220074","LRTOMT","","leucine rich transmembrane and 0-methyltransferase domain containing","2"
"LRTOMT","220074","LRTOMT","","leucine rich transmembrane and 0-methyltransferase domain containing","2"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTA4H","4048","LTA4H","K01254","leukotriene A4 hydrolase","1"
"LTC4S","4056","LTC4S","K00807","leukotriene C4 synthase","1"
"LTC4S","4056","LTC4S","K00807","leukotriene C4 synthase","1"
"LTC4S","4056","LTC4S","K00807","leukotriene C4 synthase","1"
"MAN1A1","4121","MAN1A1","","mannosidase, alpha, class 1A, member 1","2"
"MAN1A2","10905","MAN1A2","","mannosidase, alpha, class 1A, member 2","2"
"MAN1B1","11253","MAN1B1","","mannosidase, alpha, class 1B, member 1","2"
"MAN1C1","57134","MAN1C1","","mannosidase, alpha, class 1C, member 1","2"
"MAN2A1","4124","MAN2A1","","mannosidase, alpha, class 2A, member 1","2"
"MAN2A1","4124","MAN2A1","","mannosidase, alpha, class 2A, member 1","2"
"MAN2A2","4122","MAN2A2","","mannosidase, alpha, class 2A, member 2","2"
